             UB              LB           Time(s)
            501             396               0.1
            501             409               0.3
            501             422               0.4
            501             431               0.6
            501             433               0.6
            501             439               0.9
            501             440               1.0
            501             441               1.0
            501             442               1.1
            501             446               2.0
            501             447               2.0
            501             448               2.3
            501             449               2.3
            501             450               2.7
            501             451               2.9
            501             455               3.4
            501             457               3.5
            501             460               3.7
            501             464               4.2
            501             465               4.5
            501             466               5.4
            501             468               5.4
            501             469               5.5
            501             471               5.5
            501             472               5.7
            501             473               5.8
            501             474               6.1
            501             475               6.1
            501             476               6.1
            501             477               6.1
            501             480               6.5
            501             481               6.5
            501             482               6.6
            501             483               6.8
            501             484               7.0
            501             485               7.0
            501             486               7.1
            501             487               7.3
            501             488               7.3
            501             489               7.3
            501             491               7.3
            501             492               7.4
            501             493               7.4
            501             494               7.4
            501             495               7.4
            501             496               7.5
            501             497               7.5
            501             498               7.5
            501             499               7.5
            501             500               7.5
            501             501               7.5

../solutions/ILP1/R05_06_04_20         501.000             501             501             501               0         0.00000           7.471               1

