             UB              LB           Time(s)
            801             495               0.3
            801             534               1.0
            801             550               1.6
            801             553               1.8
            801             560               2.7
            801             562               3.2
            801             573               4.5
            801             575               5.1
            801             576               5.3
            801             579               5.7
            801             582               6.4
            801             583               6.6
            801             584               7.1
            801             588               7.5
            801             591               8.1
            801             592               8.6
            801             593               8.8
            801             594               9.4
            801             595              12.1
            801             597              13.1
            801             598              13.5
            801             599              13.8
            801             600              14.3
            801             602              14.7
            801             603              15.1
            801             608              15.7
            801             610              16.3
            801             613              16.7
            799             613              20.6
            756             613              23.2
            752             613              24.4
            698             613              28.1
            698             615              30.7
            698             616              35.9
            698             617              50.2
            683             617              57.6
            683             619              57.9
            682             619              62.5
            682             620              63.8
            682             627             108.2
            679             627             110.8
            678             627             115.0
            678             628             120.1
            677             628             123.8
            677             634             129.0
            677             637             131.4
            676             637             140.7
            676             638             142.4
            676             640             144.1
            676             641             146.2
            676             642             154.5
            676             643             158.3
            676             645             168.7
            676             646             174.5
            676             647             181.9
            676             648             184.8
            676             649             190.0
            676             650             196.6
            676             651             196.9
            676             652             199.5
            676             653             201.1
            676             654             203.1
            676             655             204.1
            676             656             211.3
            676             657             213.0
            676             658             216.0
            676             659             221.2
            676             660             221.3
            676             661             222.2
            676             662             228.3
            676             663             229.7
            676             664             231.2
            676             665             231.6
            676             666             232.0
            676             667             232.8
            676             668             233.1
            676             669             234.9
            676             670             236.2
            676             671             237.6
            676             672             238.1
            676             673             240.8
            676             674             246.2
            676             675             256.8
            676             676             260.5

../solutions/ILP1/R06_08_05_01         676.000             676             676             669               7         0.00000         260.489               1

