             UB              LB           Time(s)
            872             526               1.2
            872             543               3.3
            872             553               4.2
            872             562               7.0
            872             573              14.7
            872             586              21.5
            872             587              23.4
            872             590              26.2
            872             592              30.3
            872             593              31.9
            872             594              34.5
            872             596              37.5
            872             597              42.7
            872             599             268.7
            842             599             287.8
            830             599             365.9
            829             599             430.9
            829             600             508.1
            829             601             513.3
            829             602             519.8
            829             603             522.1
            829             604             534.6
            829             605             546.7
            829             606             549.1
            829             607             562.7
            829             608             582.9
            829             609             604.0
            829             610             650.5
            829             611             674.5
            829             612             695.8
            829             613             727.9
            829             614             783.7
            829             615             803.2
            829             616             817.6
            829             617             855.5
            829             618             952.2
            829             619             966.3
            829             620             981.1
            829             623             986.6
            829             624             995.3
            829             625            1005.9
            829             627            1031.7
            829             628            1048.2
            829             629            1054.6
            829             630            1073.6
            829             631            1081.9
            829             632            1096.7
            829             633            1128.9
            811             633            1796.3
            811             634            2166.8
            790             634            2378.9
            790             636            2690.4
            790             638            2771.5
            790             641            2811.5
            790             644            2843.5
            790             645            2925.0
            790             646            3144.1
            790             647            3244.7
            790             649            3304.7
            790             650            3431.0

../solutions/ILP1/R06_10_10_01         649.441             650             790             781               9         0.17722        3600.013               0

