             UB              LB           Time(s)
            885             549               3.4
            885             567               8.8
            885             579              14.4
            885             580              15.6
            885             590              22.1
            885             594              31.4
            885             595              33.3
            885             597              36.8
            885             598              40.7
            885             599              47.8
            885             600              98.4
            885             607             433.8
            885             611             560.3
            859             611             696.2
            839             611             722.6
            839             615            2571.6
            839             616            3402.4

../solutions/ILP1/R08_12_04_10         615.004             616             839             809               3         0.26579        3600.016               0

