             UB              LB           Time(s)
            495             378               0.1
            495             385               0.3
            495             390               0.3
            495             400               0.4
            495             412               0.7
            495             413               0.7
            495             420               0.9
            495             422               1.0
            495             423               1.2
            495             428               1.9
            487             428               2.0
            487             429               2.0
            487             431               2.2
            456             431               2.2
            456             432               2.2
            454             432               2.3
            444             432               2.6
            444             433               2.6
            440             433               2.7
            440             434               2.8
            440             435               2.9
            440             436               3.1
            440             437               3.2
            440             438               3.2
            440             439               3.3
            440             440               3.3

../solutions/ILP1/R07_06_03_02         440.000             440             440             430               5         0.00000           3.295               1

