             UB              LB           Time(s)
            980             466              40.1
            980             479             118.4
            980             480             142.2
            980             502             238.0
            948             502             240.6
            948             503             268.6
            948             519             535.1
            948             526             606.7
            948             531             767.4
            948             532             811.0
            948             534            1210.6
            948             535            1458.2
            948             536            1717.5
            948             537            1931.2
            948             538            2134.5
            948             539            2355.8
            948             540            2638.7

../solutions/ILP1/R05_15_15_01         539.417             540             948             947               1         0.43038        3600.050               0

