             UB              LB           Time(s)
            909             559              27.5
            909             581              63.9
            909             583              78.7
            909             593             132.1
            909             599             200.4
            909             600             218.4
            909             605             291.6
            909             606             317.4
            909             607             348.6
            909             609             381.8
            909             610             419.0
            909             611             429.8
            909             612             453.1
            909             613             499.3
            909             614             546.5
            909             615             580.4
            909             616             620.6
            909             617             682.5
            909             618             727.0
            909             619            1548.1
            909             620            2136.3

../solutions/ILP1/R09_15_04_10         619.796             620             909             909               0         0.31793        3600.060               0

