             UB              LB           Time(s)
            488             281               0.6
            488             434               0.6
            488             438               0.6
            488             441               0.6
            488             447               0.6
            488             453               0.7
            488             455               0.7
            488             459               0.7
            488             461               0.8
            488             463               0.8
            466             463               0.8
            466             466               0.8

../solutions/ILP1/R05_06_06_00         466.000             466             466             466              27         0.00000           0.785               1

