             UB              LB           Time(s)
            909             566              29.5
            909             584              58.2
            909             595              84.9
            909             596              99.7
            909             597             101.7
            909             605             140.6
            909             606             151.3
            909             611             198.7
            909             614             230.1
            909             615             236.8
            909             616             267.0
            909             617             288.3
            909             618             314.1
            909             619             351.6
            909             620             369.9
            909             621             391.9
            909             622             428.4
            909             623             458.9
            909             624             487.8
            909             625             525.5
            909             626             535.0
            909             627             568.6
            909             628             587.6
            909             629             612.9
            909             630             646.0
            909             631             692.5
            909             632            1074.9

../solutions/ILP1/R09_15_03_20         631.931             632             909             909               0         0.30473        3600.057               0

