             UB              LB           Time(s)
            722             371               2.3
            722             404               6.1
            722             410               7.9
            722             421              13.1
            722             432              20.8
            722             434              22.8
            722             437              32.4
            722             438              34.1
            722             439              37.3
            722             440              39.2
            722             441              42.4
            722             442              46.9
            722             443              50.4
            722             444              77.1
            722             446              87.3
            722             447              88.3
            722             448              94.4
            722             449             123.3
            722             451             132.3
            722             452             152.4
            722             453             171.6
            722             454             177.3
            722             455             194.9
            722             456             222.4
            722             458             237.8
            709             458             331.8
            707             458            1800.7
            699             458            1831.2
            699             459            3039.6
            699             461            3050.7
            693             461            3591.5

../solutions/ILP1/R05_12_04_05         460.179             461             693             663               6         0.33478        3600.013               0

