             UB              LB           Time(s)
            622               6               0.2
            622             364               0.5
            622             387               1.0
            622             388               1.1
            622             389               1.1
            622             401               1.5
            622             409               2.2
            622             410               2.2
            622             414               3.0
            622             415               3.1
            622             417               3.3
            622             419               3.6
            622             422               4.0
            622             424               4.3
            622             425               4.8
            622             426               4.9
            622             427               5.1
            622             429               5.4
            622             430               5.7
            622             431               6.2
            622             432               8.6
            622             434               9.2
            622             436               9.9
            622             437              10.1
            622             442              14.5
            570             442              15.8
            570             446              16.5
            570             449              17.8
            568             452              19.4
            543             452              21.0
            543             455              22.7
            543             456              48.4
            543             461              53.4
            543             462              61.2
            543             464              65.5
            543             465              69.9
            539             465              70.1
            539             466              72.4
            539             467              72.7
            539             468              74.5
            539             469              74.7
            523             469              77.2
            523             470              77.6
            523             471              79.5
            523             472              82.0
            523             473              84.4
            523             474              88.9
            523             475              90.6
            523             476              92.8
            523             477              96.3
            523             478              99.5
            523             479             102.9
            523             480             110.9
            523             481             113.6
            523             482             116.2
            523             483             121.8
            523             484             124.0
            523             485             134.4
            523             486             137.0
            523             487             140.2
            523             488             145.7
            523             489             157.5
            523             490             162.2
            523             491             166.3
            523             492             171.2
            523             493             175.9
            523             494             181.1
            523             495             186.5
            523             496             194.0
            523             497             199.4
            523             498             207.1
            523             499             212.9
            523             500             220.4
            523             501             224.2
            523             502             227.8
            523             503             231.3
            523             504             235.4
            523             505             238.1
            523             506             240.6
            523             507             244.0
            523             508             247.0
            523             509             250.2
            523             510             252.5
            523             511             254.1
            523             512             255.7
            523             513             257.3
            523             514             258.3
            523             515             259.3
            523             516             260.7
            523             517             261.8
            523             518             262.2
            523             519             262.6
            523             520             263.2
            523             521             263.3
            523             522             263.5
            523             523             263.6

../solutions/ILP1/R05_10_04_00         523.000             523             523             523              51         0.00000         263.569               1

