             UB              LB           Time(s)
           1132             558             260.8
           1132             591             533.6
           1132             594             607.2
           1132             607             912.3
           1132             617            1423.0
           1132             621            1611.1
           1132             624            1994.3
           1132             626            2325.9
           1132             627            2661.6
           1132             628            2986.5
           1132             629            3374.2

../solutions/ILP1/R09_20_04_10         628.588             629            1132            1132               0         0.44435        3600.304               0

