             UB              LB           Time(s)
           1140             620             224.8
           1140             666             415.2
           1140             667             455.1
           1140             694             755.8
           1140             704            1141.9
           1140             705            1246.0
           1140             709            1577.4
           1140             710            1829.8
           1140             711            2113.7
           1140             712            2410.0
           1140             713            2805.8
           1140             714            2940.2
           1140             715            3352.3

../solutions/ILP1/R06_20_03_02         714.029             715            1140            1140               0         0.37281        3600.218               0

