             UB              LB           Time(s)
            904             523               2.8
            904             546               5.8
            904             563               9.2
            904             569              13.1
            904             570              15.1
            904             573              20.2
            904             575              23.1
            904             578              26.9
            904             581              31.3
            904             582              40.9
            904             583              45.6
            904             584              58.2
            904             586              68.4
            904             589             355.1
            876             589             548.6
            860             589             604.2
            856             589             652.7
            856             592             673.1
            846             592             807.1
            846             593            1069.9
            846             594            1089.4
            846             596            1091.8
            846             602            1534.3
            837             602            1633.9
            837             607            1786.2
            837             608            1792.4
            837             609            1821.1
            837             610            1978.3
            837             612            2058.5
            837             613            2191.7
            837             614            2297.1
            825             614            2349.1
            825             615            2377.6
            825             616            2484.7
            825             617            2620.8
            820             617            2941.5
            820             618            2990.8
            820             619            3181.4
            794             619            3374.1
            794             620            3432.0

../solutions/ILP1/R06_12_03_01         619.826             620             794             785               9         0.21914        3600.039               0

