             UB              LB           Time(s)
            998            -327               3.4
            998             573               6.7
            998             595              11.2
            998             603              16.0
            998             609              22.1
            998             614              27.8
            998             615              28.9
            998             617              31.7
            998             618              32.6
            998             619              36.3
            998             620              42.2
            998             621              47.9
            998             622              51.3
            998             623              54.6
            998             624              57.1
            998             625              65.3
            998             626              84.0
            998             628              88.7
            998             629              90.4
            957             629             123.5
            956             629             241.0
            956             632             252.9
            948             632             263.3
            948             633             453.1
            948             634             473.8
            948             635             491.3
            948             636             519.9
            948             637             532.3
            948             638             585.0
            948             639             684.3
            948             640             727.4
            948             641             772.7
            948             643             783.0
            948             644             790.3
            931             644            1113.7
            885             644            1152.8
            885             650            1158.0
            885             651            1263.4
            881             651            1338.0
            878             651            1454.1
            878             653            1498.8
            878             654            1553.5
            878             656            1627.3
            874             656            1650.0
            874             657            1690.1
            874             658            1725.2
            872             658            1740.9
            872             659            1989.7
            872             660            2031.3
            872             661            2153.2
            872             662            2344.7
            872             663            2368.5
            872             664            2449.0
            872             665            2630.4
            870             665            2682.6
            870             666            2700.9
            870             667            2778.7
            861             667            2899.6
            861             668            2909.5
            861             669            3109.6
            861             670            3266.6
            844             670            3273.0
            844             671            3409.8
            844             672            3555.3

../solutions/ILP1/R06_15_04_00         671.225             672             844             844              95         0.20379        3600.061               0

