             UB              LB           Time(s)
            568             411               0.1
            568             418               0.3
            568             419               0.3
            568             426               0.4
            568             427               0.4
            568             433               0.6
            568             434               0.7
            568             437               0.8
            568             438               0.9
            568             439               0.9
            568             440               1.0
            568             441               1.2
            523             441               1.2
            523             442               1.3
            523             443               1.8
            523             445               1.9
            523             449               1.9
            516             449               2.3
            516             453               3.5
            516             460               3.8
            516             461               4.3
            514             461               4.4
            514             462               4.7
            514             464               4.7
            514             465               4.8
            514             466               5.2
            514             467               5.3
            514             468               5.4
            514             470               5.4
            514             471               5.9
            513             471               6.1
            513             472               6.2
            504             472               6.3
            504             473               6.7
            504             474               6.7
            504             476               6.8
            504             477               6.8
            504             478               7.0
            504             479               7.2
            504             480               7.3
            504             481               7.5
            498             481               7.7
            498             482               8.0
            498             483               8.2
            498             484               8.4
            498             485               8.5
            498             486               8.6
            498             487               8.7
            498             488               8.8
            498             489               9.1
            498             490               9.2
            498             491               9.3
            498             492               9.3
            498             493               9.4
            498             494               9.5
            498             495               9.5
            498             496               9.5
            498             497               9.5
            498             498               9.5

../solutions/ILP1/R08_06_03_10         498.000             498             498             478               2         0.00000           9.531               1

