             UB              LB           Time(s)
            501             395               0.1
            501             413               0.2
            501             424               0.4
            501             437               0.6
            501             438               0.6
            501             439               0.6
            501             444               0.8
            501             445               0.8
            501             446               0.9
            501             447               1.0
            501             448               1.2
            501             454               2.0
            501             457               2.1
            501             458               2.1
            501             460               2.2
            501             461               2.2
            501             463               2.3
            501             464               2.3
            501             465               2.5
            501             466               2.5
            501             468               2.6
            501             469               2.7
            501             471               2.7
            501             472               2.7
            501             473               2.8
            501             474               2.9
            501             475               2.9
            501             477               2.9
            501             478               3.0
            501             479               3.0
            501             480               3.1
            501             482               3.2
            501             483               3.3
            501             484               3.3
            501             485               3.3
            501             486               3.4
            501             487               3.5
            501             488               3.5
            501             489               3.5
            501             490               3.6
            501             491               3.7
            501             492               3.7
            501             494               3.7
            501             498               3.7
            501             499               3.7
            501             500               3.7
            501             501               3.7

../solutions/ILP1/R05_06_02_10         501.000             501             501             501               0         0.00000           3.722               1

