             UB              LB           Time(s)
            501             416               0.1
            501             437               0.3
            501             438               0.3
            501             445               0.4
            501             453               0.7
            501             462               0.9
            501             463               0.9
            501             466               1.0
            501             467               1.1
            501             468               1.1
            501             469               1.2
            501             470               1.2
            501             471               1.3
            501             473               1.8
            501             474               1.9
            501             478               2.0
            501             479               2.1
            501             481               2.2
            501             482               2.2
            501             483               2.3
            501             484               3.3
            501             485               3.5
            501             487               3.6
            501             488               3.7
            501             492               3.7
            501             500               3.8
            501             501               3.8

../solutions/ILP1/R09_06_03_05         501.000             501             501             501               0         0.00000           3.763               1

