             UB              LB           Time(s)
            501             393               0.1
            501             405               0.3
            501             421               0.4
            501             422               0.5
            501             429               0.6
            501             433               0.7
            501             437               0.9
            501             438               1.0
            501             439               1.0
            501             440               1.2
            501             441               1.3
            501             442               2.2
            501             444               2.2
            501             446               2.5
            501             447               2.6
            501             448               3.1
            501             449               3.4
            501             451               3.5
            501             453               3.5
            501             455               4.3
            501             456               4.9
            486             456               5.2
            486             459               5.6
            486             460               5.7
            486             461               5.8
            486             465               5.8
            486             469               5.9
            486             470               6.1
            486             471               6.4
            486             472               6.5
            486             473               6.6
            486             474               6.9
            486             475               6.9
            486             476               6.9
            486             477               7.0
            486             478               7.5
            486             479               8.1
            486             480               8.2
            486             481               8.3
            486             482               8.8
            486             483               8.9
            486             484               8.9
            486             485               9.0
            486             486               9.0

../solutions/ILP1/R05_06_04_05         486.000             486             486             466               4         0.00000           8.971               1

