             UB              LB           Time(s)
            980             495               8.3
            980             536              17.7
            957             536              18.1
            957             545              24.9
            957             562              36.4
            957             563              38.4
            957             568              46.6
            957             569              52.8
            957             570              62.0
            957             571              74.0
            957             572             120.2
            957             573             130.6
            957             574             141.2
            940             576             683.4
            933             576             784.6
            933             579             898.1
            933             580            1226.5
            933             581            1247.2
            933             582            1273.7
            933             583            1304.6
            933             584            1311.4
            933             604            2661.1
            933             606            3467.2

../solutions/ILP1/R05_15_01_10         605.165             606             933             883               5         0.35048        3600.078               0

