             UB              LB           Time(s)
            916            -139               3.3
            916             489               8.5
            916             511              14.5
            916             522              21.8
            916             528              29.6
            916             529              31.5
            916             533              38.1
            916             534              40.9
            916             535              45.5
            916             536              50.2
            916             537              55.2
            916             538              61.4
            916             539              72.9
            916             540              86.2
            916             541              97.4
            916             542             132.6
            916             543             153.5
            916             544             173.6
            902             544             415.9
            894             544             578.1
            846             544             789.0
            846             549             801.6
            827             549            1127.0
            827             551            2163.6
            827             552            2181.1
            827             553            2235.3
            827             554            2248.9
            827             555            2256.4
            827             556            2297.9
            827             557            2315.6
            827             558            2325.1
            810             558            3220.0

../solutions/ILP1/R07_15_02_00         557.400             558             810             810              42         0.31111        3600.081               0

