             UB              LB           Time(s)
            885             547               5.5
            885             560              15.9
            885             563              20.5
            885             574              32.8
            885             585              59.4
            885             586              67.6
            885             590              91.3
            885             592             111.4
            885             593             113.9
            885             594             131.6
            885             595             233.2
            885             598             258.6
            885             599            2270.2
            885             600            2289.8
            885             601            2326.3
            885             602            2362.2
            885             603            2386.7
            885             604            2439.3
            885             605            2468.4
            885             606            2503.6
            885             607            2565.0
            885             609            3212.6

../solutions/ILP1/R08_12_12_10         608.567             609             885             885               0         0.31186        3600.014               0

