             UB              LB           Time(s)
            751             509               3.5
            751             520               8.9
            751             521              10.1
            751             526              14.9
            751             527              15.5
            751             532              22.2
            751             533              23.5
            751             536              31.3
            751             537              32.8
            751             538              38.4
            751             539              45.0
            751             540              51.8
            751             543              82.0
            751             545              85.2
            751             546             115.8
            751             547             125.4
            751             561             987.8
            751             562            1560.0

../solutions/ILP1/R09_12_05_20         561.879             562             751             751               0         0.25166        3600.013               0

