             UB              LB           Time(s)
            501              28               0.1
            501             391               0.1
            501             404               0.1
            501             405               0.2
            501             414               0.2
            501             416               0.2
            501             427               0.3
            501             429               0.3
            501             430               0.3
            501             433               0.4
            501             436               0.4
            501             437               0.4
            501             438               0.5
            501             440               0.5
            501             441               0.5
            488             441               0.5
            488             442               0.6
            488             443               0.8
            488             445               0.9
            488             446               0.9
            488             447               1.0
            488             448               1.0
            467             448               1.1
            467             449               1.2
            467             450               1.2
            467             451               1.2
            467             456               1.2
            467             460               1.2
            467             467               1.2

../solutions/ILP1/R05_06_01_00         467.000             467             467             467               4         0.00000           1.219               1

