             UB              LB           Time(s)
           1199             612              44.9
           1199             658              97.2
           1199             660             114.8
           1199             674             164.1
           1199             675             185.5
           1199             676             192.9
           1199             679             234.1
           1199             682             305.5
           1199             683             347.9
           1199             684             414.5
           1199             685             483.1
           1199             686             522.6
           1199             687             559.9
           1199             688             623.9
           1199             689             695.9
           1199             690             743.3
           1199             691             812.1
           1199             692             915.3
           1199             693            1239.0
           1199             694            1296.8
           1199             695            1443.0
           1199             696            1513.4
           1199             697            1564.3
           1199             698            1669.8

../solutions/ILP1/R08_20_04_00         697.199             698            1199            1199               0         0.41785        3600.215               0

