             UB              LB           Time(s)
            909             556              25.4
            909             580              64.9
            909             589             111.5
            909             596             190.2
            909             597             210.0
            909             599             267.6
            909             600             285.4
            909             603             340.6
            909             605             398.6
            909             607             453.8
            909             608             501.2
            909             609             550.5
            909             610             589.7
            909             611             621.6
            909             612             708.9
            909             613             942.0

../solutions/ILP1/R09_15_04_05         612.524             613             909             909               0         0.32563        3600.059               0

