             UB              LB           Time(s)
            752             524               0.2
            752             535               0.6
            752             536               0.6
            752             541               0.9
            752             547               1.4
            752             550               1.9
            752             551               2.1
            752             552               2.3
            752             553               4.0
            752             554               4.0
            752             555               4.5
            752             556               4.8
            752             559               5.6
            734             559               6.5
            734             560               8.3
            734             562               9.0
            734             570              10.9
            734             571              12.1
            734             572              12.6
            729             572              12.7
            729             574              12.9
            653             574              13.0
            653             576              13.2
            653             577              13.4
            647             584              29.7
            647             586              30.4
            647             587              32.5
            647             589              33.0
            647             590              33.8
            647             591              34.0
            647             592              36.0
            647             593              38.2
            647             594              39.3
            647             595              41.1
            647             596              41.7
            647             597              42.1
            647             598              43.1
            647             599              44.4
            647             600              44.9
            647             601              45.4
            647             602              46.3
            647             603              46.4
            647             604              46.8
            647             606              47.9
            647             607              49.2
            647             608              49.8
            647             609              51.2
            647             610              52.1
            647             611              52.2
            647             612              53.0
            647             613              55.2
            647             614              56.4
            647             615              57.2
            647             616              57.5
            647             617              58.0
            647             618              58.6
            647             619              58.7
            647             620              59.2
            647             621              60.1
            647             622              60.6
            647             623              61.1
            647             624              61.6
            647             625              61.9
            647             626              62.1
            647             627              62.3
            647             628              62.6
            647             629              62.7
            647             630              62.9
            647             631              63.3
            647             632              63.4
            647             633              63.8
            647             634              63.8
            647             635              64.1
            647             636              64.1
            647             637              64.2
            647             638              64.3
            647             639              64.4
            647             640              64.5
            647             641              64.6
            647             642              64.6
            647             643              64.6
            647             644              64.7
            647             645              64.7
            647             646              64.7
            647             647              64.7

../solutions/ILP1/R08_08_01_01         647.000             647             647             641               6         0.00000          64.684               1

