             UB              LB           Time(s)
            909             558              33.5
            909             579              88.4
            909             589             151.2
            909             590             161.0
            909             597             245.9
            909             598             268.4
            909             602             365.2
            909             603             390.1
            909             604             442.4
            909             605             455.5
            909             606             497.5
            909             608             549.0
            909             609             605.6
            909             610             669.3
            909             611            1446.7

../solutions/ILP1/R09_15_05_10         610.447             611             909             909               0         0.32783        3600.060               0

