             UB              LB           Time(s)
            885             547               3.1
            885             563               6.9
            885             564               7.7
            885             579              12.2
            885             587              19.3
            885             590              26.6
            885             591              29.3
            885             592              30.5
            885             594              34.3
            885             596              38.6
            885             597              43.7
            885             598              47.4
            885             599              52.0
            885             600              61.0
            829             600              62.9
            829             601              72.1
            829             602             106.9
            829             603             110.1
            829             604             141.2
            824             615             352.3
            824             616             495.2
            821             616            1228.4
            819             616            1465.0
            814             616            1524.9
            802             616            1588.5
            797             616            1833.8
            797             617            3014.0
            797             618            3045.5
            797             619            3111.8
            797             620            3276.0
            797             621            3585.1

../solutions/ILP1/R08_12_03_05         620.017             621             797             702              19         0.22083        3600.016               0

