             UB              LB           Time(s)
           1048             611              22.5
           1048             646              49.8
           1048             650              62.3
           1048             652              68.7
           1048             668             101.9
           1048             669             108.6
           1048             681             154.4
           1048             686             204.4
           1048             687             214.9
           1048             689             250.5
           1048             690             271.6
           1048             691             291.7
           1048             692             313.2
           1048             693             319.6
           1048             694             347.6
           1048             696             493.0
           1048             697             665.6

../solutions/ILP1/R08_15_03_10         696.782             697            1048            1048               0         0.33492        3600.054               0

