             UB              LB           Time(s)
           1132             556             311.6
           1132             586             645.5
           1132             591             783.1
           1132             592             850.4
           1132             611            1241.2
           1132             614            1379.6
           1132             615            1456.4
           1132             621            1968.6
           1132             622            2081.6
           1132             623            2156.4
           1132             625            2477.1
           1132             626            2767.1
           1132             627            2994.0
           1132             628            3036.6
           1132             629            3397.9

../solutions/ILP1/R09_20_05_10         628.383             629            1132            1132               0         0.44435        3600.225               0

