             UB              LB           Time(s)
            751             496               5.0
            751             501              14.8
            751             503              17.6
            751             507              30.7
            751             508              36.1
            751             513              74.7
            751             514              82.1
            751             518             115.3
            751             521             151.4
            751             524             194.4
            751             526             236.4
            751             527             272.1
            751             528             284.7
            751             529             318.2
            751             530             366.0
            751             531             415.4
            751             532             471.7
            751             533             528.3
            751             534             564.8
            751             535             726.0
            751             536            1976.2

../solutions/ILP1/R09_12_12_01         535.646             536             751             751               0         0.28628        3600.023               0

