             UB              LB           Time(s)
            998             590              23.6
            998             614              46.5
            998             615              52.1
            998             627              79.5
            998             628              85.5
            998             629              91.4
            998             634             121.7
            998             635             129.6
            998             638             156.2
            998             639             164.6
            998             641             198.2
            998             642             228.1
            998             643             256.3
            998             644             304.1
            998             645             436.9
            998             646             471.9
            998             647             476.9
            998             648             497.3
            998             649             515.4
            998             650             539.7
            998             651             565.2
            998             652             593.6
            998             655             768.0
            998             657             795.8

../solutions/ILP1/R06_15_03_10         656.386             657             998             998               0         0.34168        3600.059               0

