             UB              LB           Time(s)
            622             366               0.9
            622             389               2.5
            622             392               3.1
            622             408               5.0
            622             410               5.7
            622             416               8.4
            622             417               9.1
            622             419              12.5
            622             420              13.3
            622             421              15.1
            622             422              17.4
            622             423              27.0
            622             425              30.7
            622             427              34.0
            622             428              34.6
            622             430              44.5
            622             432              47.9
            622             434              49.9
            622             436              52.6
            598             436              84.7
            593             436              91.2
            588             436             188.4
            583             436             244.9
            565             436             278.1
            565             442             282.9
            565             443             471.5
            565             444             483.9
            565             445             487.2
            565             447             490.7
            565             449             492.7
            565             450             496.0
            565             451             514.9
            565             452             517.3
            565             454             666.5
            565             455             787.5
            565             457             849.7
            565             458             902.6
            565             459             922.6
            565             461            1050.2
            565             462            1090.0
            565             463            1172.8
            565             464            1197.6
            565             465            1303.9
            565             466            1314.9
            565             467            1381.1
            565             468            1408.5
            565             469            1641.0
            565             470            1672.8
            565             471            1826.9
            565             472            2006.9
            565             473            2157.0
            565             474            2303.0
            565             475            2402.3
            565             476            2622.3
            565             477            2740.0
            565             478            2948.5
            565             479            3081.4
            565             480            3176.4
            565             481            3481.4

../solutions/ILP1/R05_10_05_05         480.995             481             565             525               8         0.14867        3600.006               0

