             UB              LB           Time(s)
            752             522               0.3
            752             533               0.6
            752             534               0.7
            752             538               1.0
            752             539               1.1
            752             542               1.7
            752             543               1.8
            752             545               2.6
            752             546               2.7
            752             547               3.0
            752             548               3.2
            752             549               3.6
            752             550               3.8
            752             551               4.3
            752             553               6.7
            752             554               6.8
            752             555               7.5
            752             556               7.6
            752             557               7.9
            752             558               8.5
            752             559               8.8
            752             560               9.0
            723             560               9.3
            723             561               9.6
            722             561              10.2
            722             562              10.6
            722             563              10.8
            715             563              19.9
            700             564              20.0
            699             564              20.4
            672             564              21.0
            665             564              21.8
            665             566              21.9
            665             569              23.1
            651             569              23.9
            651             571              24.6
            651             572              25.5
            616             572              26.0
            616             573              26.2
            616             576              26.8
            616             579              27.7
            616             580              28.2
            616             581              42.9
            616             582              43.0
            616             584              43.9
            616             585              44.5
            616             586              44.8
            616             587              44.9
            616             588              46.9
            616             589              47.1
            616             590              49.1
            616             591              49.5
            616             592              50.7
            616             593              51.0
            616             594              51.4
            616             595              52.1
            616             596              52.6
            616             597              52.9
            616             598              52.9
            616             599              53.8
            616             601              54.0
            616             602              54.1
            616             603              54.3
            616             604              54.3
            616             605              54.4
            616             606              54.4
            616             607              54.5
            616             608              54.5
            616             609              54.5
            616             610              54.5
            616             611              54.6
            616             612              54.8
            616             613              54.8
            615             613              55.3
            615             614              55.3
            615             615              55.3

../solutions/ILP1/R08_08_02_01         615.000             615             615             604              11         0.00000          55.317               1

