             UB              LB           Time(s)
            797             499               0.9
            797             519               1.9
            797             520               2.1
            797             529               2.8
            797             530               2.9
            797             539               4.2
            797             541               4.6
            797             544               6.5
            797             545               6.9
            797             546               7.7
            797             547               8.5
            797             548               9.3
            797             549              15.0
            797             550              16.5
            797             551              18.4
            797             552              19.0
            797             553              21.8
            797             554              23.0
            797             555              23.7
            797             556              24.5
            797             557              25.1
            790             557              57.7
            790             561              59.2
            769             561              67.0
            754             561              68.9
            753             561              69.1
            753             566              84.8
            753             567              87.5
            736             567             155.2
            727             567             157.3
            697             567             159.8
            697             568             173.5
            697             571             199.7
            697             572             201.0
            697             574             203.6
            695             574             210.4
            695             575             217.7
            682             575             225.6
            682             576             228.3
            682             577             238.4
            682             578             244.1
            682             579             272.1
            682             580             272.6
            682             581             275.4
            682             582             279.9
            657             582             305.9
            657             583             315.1
            657             584             321.4
            655             584             328.8
            655             585             340.0
            655             586             364.3
            655             587             382.4
            655             588             399.5
            655             589             427.7
            655             590             459.7
            655             591             474.7
            655             592             492.1
            655             593             520.0
            655             594             542.6
            655             595             575.9
            655             596             621.0
            655             597             647.7
            655             598             688.5
            655             599             731.0
            655             600             789.8
            655             601             839.2
            655             602             900.3
            655             603             951.1
            655             604            1002.0
            655             605            1054.1
            655             606            1137.4
            655             607            1985.0
            655             608            2002.7
            655             609            2004.6
            655             610            2008.1
            655             611            2009.6
            655             613            2010.2
            655             614            2055.7
            655             615            2078.8
            655             617            2088.0
            655             618            2112.2
            655             619            2122.2
            655             620            2139.5
            655             621            2148.2
            655             622            2156.7
            655             623            2173.4
            655             624            2194.7
            655             625            2220.2
            655             626            2229.2
            655             627            2240.2
            655             628            2248.4
            655             629            2270.0
            655             630            2276.9
            655             631            2285.0
            655             632            2296.4
            655             633            2310.2
            655             634            2326.8
            655             635            2332.9
            655             636            2337.8
            655             637            2350.8
            655             638            2362.6
            655             639            2366.8
            655             640            2379.1
            655             641            2389.8
            655             642            2401.0
            655             643            2417.1
            655             644            2428.1
            655             645            2434.7
            655             646            2440.4
            655             647            2447.4
            655             648            2451.7
            655             649            2453.6
            655             650            2457.1
            655             651            2459.4
            655             652            2462.2
            655             653            2463.3
            655             654            2463.8
            655             655            2463.8

../solutions/ILP1/R08_10_02_01         655.000             655             655             640              15         0.00000        2463.833               1

