             UB              LB           Time(s)
           1167             574             260.7
           1167             593             420.8
           1167             594             471.0
           1167             604             645.9
           1167             605             698.6
           1167             615             922.4
           1167             618            1066.3
           1167             619            1137.5
           1167             622            1386.5
           1167             624            1671.3
           1167             625            1926.8
           1167             626            2200.6
           1167             628            2495.8
           1167             629            2812.7
           1149             629            2856.8
           1149             630            3402.0

../solutions/ILP1/R07_20_03_01         629.920             630            1149            1147               2         0.45170        3600.262               0

