             UB              LB           Time(s)
            689             421               5.0
            689             432              10.9
            689             437              19.1
            689             444              30.2
            689             448              49.4
            689             449              53.5
            689             450              60.9
            689             451              69.0
            689             452              90.0
            689             453             105.2
            689             454             114.7
            689             455             126.0
            689             456             145.5
            689             457             164.5
            689             458             222.6
            689             459             226.5
            689             460             283.1
            689             461             307.5
            689             463             362.5
            689             466             379.2
            689             467             389.2
            673             467             662.9
            672             467             917.7
            672             468             989.1
            642             468            1008.6
            637             468            1058.6
            631             468            1320.9
            631             470            3235.7

../solutions/ILP1/R07_12_05_05         469.471             470             631             581              10         0.25515        3600.026               0

