             UB              LB           Time(s)
            909             554              18.5
            909             582              37.7
            909             583              43.5
            909             589              60.5
            909             596              84.5
            909             598             105.8
            909             599             114.7
            909             601             136.6
            909             602             141.9
            909             603             152.7
            909             604             170.8
            909             605             187.5
            909             607             209.9
            909             608             230.9
            909             609             261.9
            909             610             284.7
            909             611             306.4
            909             612             338.0
            909             613             369.4
            909             614             391.5
            909             615             434.9
            909             616             466.3
            909             617             524.5
            909             618             724.0
            909             619             731.7
            909             620             761.6
            909             621             793.5
            909             622            1045.1
            909             623            1420.3
            909             624            1554.8
            909             625            1692.9
            909             626            1909.8
            892             626            2399.6
            892             629            3596.1

../solutions/ILP1/R09_15_02_01         628.226             629             892             890               2         0.29484        3600.074               0

