             UB              LB           Time(s)
            590             365               0.3
            590             379               0.8
            590             381               0.9
            590             395               1.4
            590             407               2.1
            590             412               3.2
            590             413               3.4
            590             414               3.7
            590             416               4.2
            590             417               6.0
            590             418               6.4
            590             419               6.9
            590             420               7.6
            590             421               8.0
            590             423               8.3
            590             424               8.4
            552             430              15.7
            551             430              17.4
            551             432              19.0
            547             432              20.2
            546             432              21.9
            546             441              22.6
            539             441              30.3
            539             444              31.8
            524             444              38.9
            524             446              39.4
            524             452              41.4
            510             452              87.1
            507             452              89.5
            507             454              92.2
            507             455              94.4
            507             456              97.8
            507             457             100.8
            507             458             101.2
            507             459             112.0
            507             461             113.8
            507             462             113.9
            507             463             116.9
            507             464             120.5
            507             465             122.8
            507             466             123.2
            507             467             124.7
            507             468             133.0
            507             469             144.7
            507             470             150.6
            507             471             155.3
            507             472             161.3
            507             473             165.0
            507             474             171.9
            507             475             176.1
            507             476             179.0
            507             477             180.7
            507             478             183.7
            507             479             189.3
            507             480             192.1
            507             481             195.8
            507             482             197.9
            507             483             200.2
            507             484             200.7
            507             485             203.2
            507             486             203.9
            507             487             205.1
            507             488             207.9
            507             489             208.3
            507             490             208.4
            507             491             208.4
            507             492             209.3
            507             493             210.5
            507             494             210.7
            507             495             210.7
            507             496             210.8
            507             497             211.0
            507             498             211.4
            507             499             211.8
            507             500             212.1
            507             501             212.6
            507             502             213.0
            507             503             213.7
            507             504             213.7
            507             505             217.8
            507             506             228.6
            507             507             230.1

../solutions/ILP1/R05_08_04_01         507.000             507             507             500               7         0.00000         230.075               1

