             UB              LB           Time(s)
            872             559               0.7
            872             571               1.6
            872             572               1.7
            872             574               2.2
            872             590               3.2
            872             591               3.4
            872             595               4.2
            872             597               4.6
            872             598               5.3
            872             600               5.5
            872             601               6.6
            872             602               7.4
            872             603              11.5
            872             604              12.5
            872             609              15.3
            872             611              16.0
            872             613              16.6
            872             614              17.1
            872             618              17.5
            872             621              17.9
            872             626              26.7
            872             634              41.2
            872             653              45.5
            872             654             129.8
            872             656             132.8
            872             659             136.0
            872             660             137.7
            872             661             145.8
            872             662             146.9
            872             663             148.3
            872             664             152.4
            853             664             153.7
            853             665             155.2
            853             666             159.4
            853             667             160.0
            853             668             161.5
            853             669             164.4
            853             671             165.5
            853             672             175.7
            853             673             177.6
            853             675             181.3
            853             676             184.1
            853             677             189.8
            853             678             194.0
            853             679             197.2
            853             680             210.7
            853             681             216.4
            853             682             217.9
            853             683             220.5
            853             684             223.8
            853             685             228.3
            853             686             239.9
            853             687             247.0
            853             688             251.8
            853             689             255.2
            853             690             265.2
            853             691             268.2
            853             692             269.6
            853             693             276.0
            853             694             281.9
            853             695             295.0
            853             696             305.2
            853             697             310.2
            853             698             315.3
            853             699             322.3
            853             700             324.8
            853             701             325.4
            853             702             330.4
            853             703             333.1
            853             704             352.7
            853             705             361.0
            853             706             364.6
            853             707             370.5
            853             708             380.2
            853             709             383.4
            853             710             394.6
            853             711             406.0
            853             712             410.1
            853             713             416.3
            853             714             435.6
            853             715             442.7
            853             716             453.1
            853             717             468.2
            853             718             489.5
            853             719             494.6
            853             720             512.0
            853             721             524.3
            853             722             538.1
            853             723             554.2
            853             724             565.4
            853             725            1283.2
            853             726            1300.3
            853             727            1307.0
            853             728            1331.6
            853             729            1342.5
            853             730            1367.0
            853             731            1382.0
            853             732            1399.2
            853             733            1405.0
            853             734            1414.6
            853             735            1420.4
            853             736            1443.9
            853             738            1451.0
            853             739            1474.7
            853             740            1486.3
            853             741            1498.2
            853             742            1504.7
            853             743            1539.4
            844             743            1552.3
            844             744            1561.7
            844             745            1574.8
            844             746            1580.5
            844             747            1593.1
            844             748            1605.4
            844             749            1614.9
            844             750            1621.8
            844             751            1641.5
            844             752            1654.0
            844             753            1675.7
            844             754            1693.2
            844             755            1700.8
            844             756            1714.1
            844             757            1723.9
            844             758            1744.6
            844             759            1769.8
            844             760            1780.4
            838             760            1792.9
            835             760            1793.0
            835             761            1799.7
            835             762            1811.1
            835             763            1826.9
            835             764            1838.9
            835             765            1853.3
            835             766            1863.5
            835             767            1884.1
            835             768            1892.2
            835             769            1911.6
            835             770            1925.0
            835             771            1945.0
            835             772            1976.0
            835             773            1990.2
            835             774            2003.7
            835             775            2020.9
            835             776            2041.3
            835             777            2063.1
            835             778            2079.7
            835             779            2098.0
            835             780            2110.5
            835             781            2132.5
            835             782            2146.7
            835             783            2160.7
            835             784            2177.2
            835             785            2195.6
            835             786            2209.6
            835             787            2228.9
            835             788            2244.0
            835             789            2254.6
            835             790            2269.5
            835             791            2285.4
            835             792            2291.8
            835             793            2302.8
            835             794            2311.6
            835             795            2322.1
            835             796            2329.7
            835             797            2344.0
            835             798            2356.5
            835             799            2364.4
            835             800            2372.2
            835             801            2379.2
            835             802            2395.3
            835             803            2399.5
            835             804            2406.4
            835             805            2413.5
            835             806            2421.0
            835             807            2427.7
            835             808            2434.0
            835             809            2439.4
            835             810            2446.5
            835             811            2450.9
            835             812            2455.8
            835             813            2460.8
            835             814            2465.3
            835             815            2468.5
            835             816            2472.1
            835             817            2476.6
            835             818            2479.4
            835             819            2481.8
            835             820            2484.1
            835             821            2486.0
            835             822            2487.8
            835             823            2489.7
            835             824            2491.1
            835             825            2491.9
            835             826            2493.7
            835             827            2494.4
            835             828            2495.4
            835             829            2496.3
            835             830            2496.8
            835             831            2497.3
            835             832            2497.7
            835             833            2498.0
            835             834            2498.2
            835             835            2498.3

../solutions/ILP1/R06_10_01_20         835.000             835             835             815               1         0.00000        2498.333               1

