             UB              LB           Time(s)
            998             586              20.9
            998             610              54.1
            998             622              95.9
            998             629             159.3
            998             630             177.0
            998             637             245.9
            998             638             271.6
            998             639             294.9
            998             641             349.5
            998             642             395.8
            998             643             453.8
            998             644             682.6
            998             646             833.4
            998             647            1378.7
            998             648            1434.0

../solutions/ILP1/R06_15_04_10         647.151             648             998             998               0         0.35070        3600.056               0

