             UB              LB           Time(s)
            601             -44               0.1
            601             444               0.1
            601             465               0.2
            601             476               0.2
            601             477               0.2
            601             478               0.2
            601             486               0.3
            601             487               0.3
            601             490               0.4
            601             491               0.4
            601             493               0.5
            592             493               0.5
            592             494               0.5
            592             495               0.5
            592             496               0.5
            592             497               0.6
            592             498               0.6
            592             499               0.6
            592             500               0.7
            592             502               0.8
            592             506               0.8
            530             506               0.8
            530             507               0.8
            530             509               0.8
            530             510               0.9
            530             512               0.9
            530             515               0.9
            530             517               0.9
            530             525               0.9
            530             526               0.9
            530             527               0.9
            530             528               0.9
            530             530               0.9

../solutions/ILP1/R06_06_02_00         530.000             530             530             530              14         0.00000           0.920               1

