             UB              LB           Time(s)
            909             565              20.6
            909             584              38.0
            909             585              42.0
            909             597              59.7
            909             598              65.8
            909             606              95.8
            909             610             129.8
            909             611             137.1
            909             612             151.2
            909             613             155.1
            909             614             179.3
            909             615             197.6
            909             616             217.4
            909             617             233.3
            909             618             256.6
            909             619             286.3
            909             621             315.9
            909             622             335.5
            909             623             363.4
            909             624             395.5
            909             625             480.6
            909             627            3210.6

../solutions/ILP1/R09_15_02_10         626.384             627             909             909               0         0.31023        3600.065               0

