             UB              LB           Time(s)
            885             544               3.5
            885             560               8.6
            885             565              11.1
            885             577              15.9
            885             582              23.2
            885             583              26.7
            885             587              39.1
            885             588              48.8
            885             589              56.4
            885             590              63.6
            885             591              72.3
            885             592              85.8
            885             593              93.7
            814             593             109.9
            814             594             115.6
            813             594             116.8
            813             595             202.8
            812             595             645.6
            755             595             864.4
            755             596             874.8
            755             604            1113.1
            755             606            1121.1
            755             609            1315.0
            727             609            1722.8
            727             610            2179.0
            727             612            2219.1
            727             613            2758.8

../solutions/ILP1/R08_12_05_01         612.767             613             727             712              15         0.15681        3600.019               0

