             UB              LB           Time(s)
            904             523               3.4
            904             545               8.4
            904             548              10.4
            904             549              10.9
            904             562              14.7
            904             565              26.1
            904             566              28.6
            904             569              40.5
            904             572              53.4
            904             573              63.3
            904             575              71.4
            904             576              79.2
            904             577              88.3
            904             578              96.0
            904             579             139.7
            904             580             150.0
            904             581             163.9
            904             582             178.3
            904             583             186.2
            904             584             193.6
            904             585             206.7
            904             586             212.7
            904             587             222.0
            904             588             230.4
            904             589             236.5
            904             590             269.3
            904             595             280.5
            904             596            1394.5
            904             598            1924.5
            878             598            1967.0
            878             599            2185.8
            878             600            2197.7
            878             602            2220.1
            878             603            2228.4
            878             604            2241.0
            878             605            2251.9
            878             606            2271.8
            878             607            2288.3
            878             608            2324.2
            878             609            2362.6
            878             610            2392.8
            878             611            2425.2
            878             612            2459.4
            878             613            2501.8
            878             614            2601.0
            878             615            2675.1
            878             616            2710.5
            878             618            2722.2
            878             619            2762.9
            878             620            2775.2
            878             621            2829.3
            878             622            2882.4
            876             622            3161.8

../solutions/ILP1/R06_12_05_02         621.848             622             876             874               1         0.28995        3600.029               0

