             UB              LB           Time(s)
            622             365               1.2
            622             386               3.8
            622             388               4.5
            622             399               7.4
            622             400               8.2
            622             409              13.9
            622             410              14.9
            622             413              20.5
            622             414              22.4
            622             415              25.6
            622             416              27.5
            622             417              30.0
            622             419              33.5
            622             420              39.4
            622             422              49.3
            622             423              53.6
            621             423             154.1
            576             423             260.9
            576             435             267.7
            576             436             349.7
            550             436             419.5
            548             436             421.6
            547             436             599.2
            547             442             688.8
            547             444             693.4
            547             445             966.9
            547             446            1026.1
            547             448            1107.3
            532             448            1162.2
            532             449            1208.0
            532             450            1388.0
            532             451            1472.6
            532             452            1549.0
            532             453            1920.9
            532             454            1958.1
            532             455            2087.1
            532             456            2106.3
            532             457            2202.5
            532             458            2415.3
            532             459            2591.1
            532             460            2851.9
            532             461            3211.6
            532             462            3452.7

../solutions/ILP1/R05_10_10_01         461.737             462             532             523               9         0.13158        3600.007               0

