             UB              LB           Time(s)
           1132             576              81.7
           1132             591             125.2
           1132             603             172.8
           1132             628             257.8
           1132             630             286.0
           1132             631             292.5
           1132             635             343.7
           1132             636             400.9
           1132             637             443.6
           1132             638             494.2
           1132             639             781.3
           1132             642             849.0
           1132             643            1017.4

../solutions/ILP1/R09_20_01_20         642.063             643            1132            1132               0         0.43198        3600.226               0

