             UB              LB           Time(s)
            904             526               4.7
            904             549              17.5
            904             564              34.4
            904             568              61.8
            904             569              69.2
            904             572              96.3
            904             573             104.3
            904             574             121.8
            904             575             127.1
            904             576             138.4
            904             577             163.3
            904             578             176.7
            904             580             192.2
            904             581             210.3
            904             582             234.7
            904             583             264.8
            904             584             276.1
            904             586             365.4
            904             587             463.5
            904             588            1774.9
            901             588            2506.3
            901             589            3289.8
            901             590            3344.5
            901             591            3380.4
            901             592            3405.4
            901             593            3434.5
            901             594            3458.1
            901             595            3483.8
            901             596            3511.2
            901             597            3568.7
            901             598            3598.9

../solutions/ILP1/R06_12_12_10         597.080             598             901             861               4         0.33629        3600.030               0

