             UB              LB           Time(s)
           1167             575             267.2
           1167             595             555.1
           1167             609             912.9
           1167             619            1318.9
           1167             620            1477.1
           1167             624            1981.8
           1167             625            2190.4
           1167             627            2609.8
           1167             628            3005.0
           1167             629            3285.1

../solutions/ILP1/R07_20_04_02         628.661             629            1167            1167               0         0.46101        3600.227               0

