             UB              LB           Time(s)
            980             467              24.7
            980             492              47.1
            948             492              48.0
            948             496              58.1
            948             516              85.7
            948             531             118.7
            948             534             151.0
            948             536             185.7
            948             537             190.0
            948             538             214.7
            948             539             241.1
            948             540             269.2
            948             542             498.0
            948             543             704.1

../solutions/ILP1/R05_15_03_01         542.807             543             948             947               1         0.42722        3600.043               0

