             UB              LB           Time(s)
            885             554               2.2
            885             560               4.1
            885             569               5.7
            885             589               8.2
            885             593              10.7
            885             594              11.0
            885             595              12.1
            885             596              13.8
            885             597              16.8
            885             598              19.8
            885             599              24.7
            885             600              55.4
            885             601              59.4
            885             602              62.0
            885             603              64.9
            885             604              66.8
            885             617             109.3
            885             624             125.0
            866             624             388.4
            866             627             652.4
            866             629             705.6
            850             629             722.3
            838             629             733.8
            838             630             742.1
            838             631             791.0
            838             634             843.8
            838             635             854.4
            838             636             876.0
            838             637             893.0
            838             638             969.2
            838             639             972.8
            838             640            1055.7
            838             641            1066.3
            838             642            1069.3
            838             643            1109.9
            838             644            1186.9
            838             645            1219.7
            838             646            1271.5
            838             647            1367.8
            838             648            1457.5
            838             649            1599.2
            838             650            1758.9
            838             651            1904.0
            838             652            2098.6
            838             653            2236.1
            838             654            2450.5
            838             655            2605.2

../solutions/ILP1/R08_12_01_05         654.794             655             838             773              13         0.21838        3600.194               0

