             UB              LB           Time(s)
            650             411               1.0
            650             422               2.4
            650             424               2.9
            650             429               4.0
            650             434               6.2
            650             435               6.5
            650             442               8.8
            650             443               9.1
            650             447              10.2
            650             448              11.3
            650             449              12.3
            650             450              13.3
            650             451              13.6
            650             452              23.2
            650             453              24.5
            650             457              26.3
            650             459              28.5
            650             460              29.4
            650             461              39.5
            650             462              40.1
            650             466             105.7
            650             467             203.5
            650             468             205.9
            650             469             208.0
            650             470             375.2
            650             472             381.3
            650             473             383.6
            650             475             510.2
            624             475             553.1
            624             479             626.8
            624             480             758.7
            624             481             762.7
            624             482             778.5
            621             482             801.9
            621             483             844.5
            621             484             858.3
            621             485             869.5
            621             486             875.5
            621             487             890.2
            621             488             903.0
            621             489             987.7
            621             490            1015.3
            621             491            1055.0
            621             492            1075.0
            621             493            1265.8
            621             494            1338.9
            621             495            1401.0
            621             496            1512.8
            621             497            1546.3
            621             498            1633.3
            621             499            1706.0
            621             500            1830.3
            621             501            2073.9
            621             502            2192.8
            621             503            2245.8
            621             504            2344.9
            621             505            2413.0
            621             506            2617.8
            621             507            2798.3
            621             508            3080.9
            621             509            3152.4
            621             510            3267.6
            621             511            3381.9
            621             512            3529.8

../solutions/ILP1/R07_10_04_20         511.230             512             621             601               1         0.17552        3600.008               0

