             UB              LB           Time(s)
            797             504               1.0
            797             520               2.4
            797             531               3.6
            797             542               5.3
            797             543               5.6
            797             546               7.2
            797             549               8.2
            797             550               9.3
            797             551               9.6
            797             552              10.5
            797             553              11.2
            797             554              12.0
            797             555              12.5
            797             556              13.5
            797             557              15.0
            797             558              15.5
            797             559              17.7
            797             560              19.5
            797             561              20.2
            797             562              22.6
            797             563              24.4
            797             564              25.3
            797             566              32.3
            797             567              34.9
            797             568              39.3
            797             569              40.7
            797             570              42.4
            797             571              46.7
            797             572              48.0
            792             572             122.3
            792             574             155.4
            792             579             192.3
            792             581             363.1
            792             585             504.5
            787             585             543.4
            777             585             577.7
            777             586             720.4
            777             587             738.0
            777             588             797.9
            777             589             799.3
            777             590             869.8
            777             591             878.7
            777             592            1041.6
            777             593            1070.9
            777             594            1088.6
            777             595            1157.7
            777             596            1249.6
            777             597            1316.9
            769             597            1369.0
            769             598            1375.5
            769             599            1560.7
            769             600            1602.7
            769             601            1699.5
            769             602            1803.1
            769             603            1931.6
            769             604            1992.9
            769             605            2097.0
            769             606            2195.4
            769             607            2305.3
            769             608            2338.3
            769             609            2364.9
            769             610            2553.9
            769             611            2699.2
            768             611            2780.0
            768             612            2799.4
            763             612            2843.7
            763             613            2955.3
            763             614            3163.9

../solutions/ILP1/R08_10_03_10         613.342             614             763             623              14         0.19528        3600.050               0

