             UB              LB           Time(s)
            557             368               0.4
            557             398               1.2
            557             405               1.8
            557             406               1.9
            557             411               2.9
            557             414               4.3
            557             415               4.4
            557             416               5.3
            557             417               5.8
            557             418               6.3
            557             419               6.4
            557             421               9.0
            557             424               9.6
            549             424              13.5
            549             425              21.6
            539             425              23.0
            511             425              44.7
            511             426              45.6
            511             427              55.8
            511             429             123.4
            511             430             140.0
            511             433             145.2
            511             434             157.3
            511             436             184.1
            511             437             187.1
            511             438             192.6
            511             439             198.4
            511             440             221.2
            511             441             231.6
            511             442             242.2
            511             443             246.3
            511             445             251.2
            511             446             252.6
            511             447             270.5
            511             448             272.5
            511             449             287.9
            511             450             292.2
            511             451             308.8
            511             452             319.1
            511             453             322.7
            511             454             348.6
            511             455             361.6
            511             456             369.6
            511             457             372.6
            511             458             389.7
            511             459             398.7
            511             460             416.2
            511             461             426.9
            511             462             435.5
            511             463             456.4
            511             464             469.5
            511             465             484.2
            511             466             494.0
            511             467             511.6
            511             468             530.7
            511             469             551.5
            511             470             573.9
            511             471             594.8
            511             472             628.7
            511             473             649.8
            511             474             666.4
            511             475             685.7
            511             476             716.3
            511             477             731.2
            511             478             754.4
            511             479             777.7
            511             480             797.1
            511             481             813.4
            511             482             841.9
            511             483             861.1
            511             484             877.3
            511             485             899.8
            511             486             919.7
            511             487             939.2
            511             488             967.2
            511             489             995.4
            511             490            1024.5
            511             491            1053.8
            511             492            1073.3
            511             493            1099.2
            511             494            1115.9
            511             495            1140.4
            511             496            1158.9
            511             497            1174.1
            511             498            1193.0
            511             499            1206.6
            511             500            1218.8
            511             501            1230.4
            511             502            1238.8
            511             503            1247.9
            511             504            1255.4
            511             505            1258.7
            511             506            1264.4
            511             507            1267.0
            511             508            1268.6
            511             509            1270.2
            511             510            1270.9
            511             511            1271.0

../solutions/ILP1/R07_08_08_10         511.000             511             511             491               2         0.00000        1271.046               1

