             UB              LB           Time(s)
            909             551              41.7
            909             575             127.1
            909             581             251.4
            909             588             532.5
            909             589             616.1
            909             594             962.3
            909             595            1047.7
            909             597            1290.3
            909             598            1434.0
            909             599            1964.7
            909             600            2317.9
            909             601            2670.6
            909             602            2975.4
            909             603            3306.9

../solutions/ILP1/R09_15_15_01         602.110             603             909             909               0         0.33663        3600.066               0

