             UB              LB           Time(s)
            916             490              22.2
            916             516              67.5
            916             524             155.3
            916             525             183.9
            916             533             280.4
            916             534             310.6
            916             538             442.7
            916             539             595.3
            916             540             613.3
            916             541             677.1
            916             542             801.4
            916             543             936.5
            916             544            2013.9
            916             546            2716.1

../solutions/ILP1/R07_15_05_02         545.409             546             916             916               0         0.40393        3600.075               0

