             UB              LB           Time(s)
           1048             604              22.9
           1048             651              83.4
           1048             652              90.8
           1048             665             137.7
           1048             674             249.0
           1048             675             288.4
           1048             680             408.5
           1048             681             453.8
           1048             682             486.6
           1048             685             558.3
           1048             687             667.4
           1048             688             731.1
           1048             689             792.2
           1048             690             817.5
           1048             691             897.1
           1045             691             938.8
           1045             692             984.3
           1045             694            1374.1
           1045             695            1772.9
           1045             696            1960.0

../solutions/ILP1/R08_15_05_05         695.025             696            1045            1020               5         0.33397        3600.051               0

