             UB              LB           Time(s)
            904             524               2.3
            904             543               5.1
            904             562               8.2
            904             570              13.1
            904             571              14.4
            904             574              20.4
            904             575              22.2
            904             576              25.9
            904             577              27.5
            904             578              30.7
            904             579              35.9
            904             580              39.9
            904             581              41.8
            904             582              44.8
            904             583              50.1
            904             584              54.9
            904             585              61.1
            904             587              66.6
            904             588              71.9
            904             589              78.2
            904             590              84.9
            904             591             152.9
            904             592             194.8
            904             593             202.1
            904             594             209.9
            904             602             456.6
            874             602             471.1
            871             602             532.6
            862             602             552.7
            862             604             575.3
            862             608             660.1
            862             609            1045.9
            862             610            1054.4
            862             611            1072.8
            862             614            1569.7
            846             614            1950.8
            844             614            1983.2
            844             616            2025.7
            844             619            2557.9
            844             620            2689.9
            844             621            2708.8
            844             623            2741.2
            844             624            3008.7
            844             625            3095.7
            844             627            3379.7

../solutions/ILP1/R06_12_03_02         626.848             627             844             808              18         0.25711        3600.013               0

