             UB              LB           Time(s)
            671             439               1.1
            671             462               2.5
            671             472               2.9
            671             478               4.1
            671             479               4.6
            671             480               4.8
            671             486               7.3
            671             487               8.0
            671             492              10.5
            671             494              12.3
            671             496              14.0
            671             497              15.6
            671             498              17.1
            671             499              19.8
            671             500              21.2
            671             501              30.0
            671             512             107.7
            671             513             109.5
            671             514             110.7
            656             514             142.0
            656             521             186.2
            648             521             277.9
            648             522             637.7
            646             522             663.0
            646             523             685.0
            646             524             685.9
            646             526             692.2
            646             527             735.4
            646             528             765.4
            646             529             806.4
            646             530             866.9
            646             531             908.0
            646             532             933.6
            646             533             972.2
            646             534            1037.2
            646             535            1064.2
            646             536            1071.9
            646             537            1138.6
            646             538            1156.6
            646             539            1227.2
            646             540            1361.3
            646             541            1387.4
            632             541            1449.0
            632             542            1508.3
            628             542            1517.3
            628             543            1545.7
            626             543            1602.5
            626             544            1632.7
            626             545            1664.0
            626             546            1761.1
            626             547            1829.3
            626             548            1963.1
            626             549            1999.1
            625             549            2064.1
            625             550            2182.5
            625             551            2246.7
            625             552            2370.2
            625             553            2498.8
            625             554            2598.3
            625             555            2777.2
            625             556            2948.4
            625             557            3121.2
            625             558            3269.7
            625             559            3419.7
            625             560            3594.6

../solutions/ILP1/R09_10_04_02         559.051             560             625             609               8         0.10400        3600.008               0

