             UB              LB           Time(s)
            980             478              26.8
            980             512              77.2
            980             513              97.3
            980             532             151.4
            967             532             153.4
            967             547             236.5
            967             549             252.8
            967             554             318.6
            967             555             333.7
            967             557             364.3
            967             558             403.7
            967             559             429.6
            967             561             466.6
            967             562             494.7
            967             563             539.9
            967             564             577.8
            967             566             949.6

../solutions/ILP1/R05_15_05_20         565.341             566             967             947               1         0.41468        3600.088               0

