             UB              LB           Time(s)
            998             584              29.1
            998             609              83.8
            998             611              96.7
            998             627             160.8
            998             628             178.5
            998             636             250.7
            998             637             276.9
            998             641             362.4
            998             642             381.5
            998             643             417.3
            998             644             486.6
            998             646             844.9
            998             648             967.0

../solutions/ILP1/R06_15_05_10         647.182             648             998             998               0         0.35070        3600.067               0

