             UB              LB           Time(s)
            916             500              28.0
            916             519              45.2
            916             520              49.7
            916             529              68.1
            916             530              72.2
            916             538             101.7
            916             539             110.5
            916             543             142.3
            916             544             148.4
            916             545             161.5
            916             546             178.1
            916             547             200.1
            916             548             225.3
            916             549             250.8
            916             550             442.1
            916             551             528.1
            899             551            3568.4
            899             558            3589.2

../solutions/ILP1/R07_15_02_10         557.400             558             899             829               7         0.37931        3600.070               0

