             UB              LB           Time(s)
            689             420               7.3
            689             432              19.8
            689             437              37.8
            689             444              74.0
            689             446              83.2
            689             449             122.1
            689             450             132.7
            689             451             146.6
            689             452             170.5
            689             454             199.7
            689             455             220.5
            689             456             240.4
            689             457             261.4
            689             458             300.1
            689             459             336.5
            689             461             530.2
            689             462            1751.5
            673             462            2402.4
            673             463            3463.8
            673             464            3489.0
            673             465            3552.5

../solutions/ILP1/R07_12_12_05         464.899             465             673             668               1         0.30906        3600.021               0

